timestamp,ticker,side,strategy,quantity,reference_price,parent_order_id,parent_date,parent_quantity,parent_start_time,parent_end_time,participation_cap,notional,source_csv
2026-04-28 13:50:00-04:00,SPY,buy,VWAP,6581.839641228474,710.8499755859375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,4678700.548277816,data/processed/SPY_5d_5m.csv
2026-04-28 13:55:00-04:00,SPY,buy,VWAP,9251.583132763368,711.030029296875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6578153.425931212,data/processed/SPY_5d_5m.csv
2026-04-28 14:00:00-04:00,SPY,buy,VWAP,12775.018870429432,710.8800048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9081505.476988897,data/processed/SPY_5d_5m.csv
2026-04-28 14:05:00-04:00,SPY,buy,VWAP,12000.140257221974,710.989990234375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8531979.604293382,data/processed/SPY_5d_5m.csv
2026-04-28 14:10:00-04:00,SPY,buy,VWAP,8886.76335043832,711.030029296875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6318755.605416553,data/processed/SPY_5d_5m.csv
2026-04-28 14:15:00-04:00,SPY,buy,VWAP,12808.052679536677,711.4000244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9111648.98891899,data/processed/SPY_5d_5m.csv
2026-04-28 14:20:00-04:00,SPY,buy,VWAP,11756.332022394003,711.385009765625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8363278.3705586875,data/processed/SPY_5d_5m.csv
2026-04-28 14:25:00-04:00,SPY,buy,VWAP,12193.766873920124,711.3499755859375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8674035.768063694,data/processed/SPY_5d_5m.csv
2026-04-28 14:30:00-04:00,SPY,buy,VWAP,13642.247942401416,711.0700073242188,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9700593.344322184,data/processed/SPY_5d_5m.csv
2026-04-28 14:35:00-04:00,SPY,buy,VWAP,13006.121794062308,711.0650024414062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9248198.025248142,data/processed/SPY_5d_5m.csv
2026-04-28 14:40:00-04:00,SPY,buy,VWAP,15140.532667809932,711.4000244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10770975.309521897,data/processed/SPY_5d_5m.csv
2026-04-28 14:45:00-04:00,SPY,buy,VWAP,12094.299114971247,711.3800048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8603642.56346244,data/processed/SPY_5d_5m.csv
2026-04-28 14:50:00-04:00,SPY,buy,VWAP,8455.934097776102,711.5700073242188,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6016989.087887652,data/processed/SPY_5d_5m.csv
2026-04-28 14:55:00-04:00,SPY,buy,VWAP,9836.975258138082,711.52001953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6999204.827798831,data/processed/SPY_5d_5m.csv
2026-04-28 15:00:00-04:00,SPY,buy,VWAP,14375.108899455205,711.6199951171875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10229614.924839351,data/processed/SPY_5d_5m.csv
2026-04-28 15:05:00-04:00,SPY,buy,VWAP,20134.708481396567,711.9251708984375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,14334405.776608469,data/processed/SPY_5d_5m.csv
2026-04-28 15:10:00-04:00,SPY,buy,VWAP,15398.563873431132,711.9199829101562,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10962545.329614041,data/processed/SPY_5d_5m.csv
2026-04-28 15:15:00-04:00,SPY,buy,VWAP,15771.24524877026,711.6400146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11223449.199858967,data/processed/SPY_5d_5m.csv
2026-04-28 15:20:00-04:00,SPY,buy,VWAP,14527.305153560657,711.6500244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10338357.067201978,data/processed/SPY_5d_5m.csv
2026-04-28 15:25:00-04:00,SPY,buy,VWAP,15949.672010336151,711.5900268554688,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11349627.53417102,data/processed/SPY_5d_5m.csv
2026-04-28 15:30:00-04:00,SPY,buy,VWAP,15306.102933699694,711.239990234375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10886312.501090908,data/processed/SPY_5d_5m.csv
2026-04-28 10:00:00-04:00,SPY,buy,POV,41927.0,711.4451293945312,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,29828759.94012451,data/processed/SPY_5d_5m.csv
2026-04-28 10:05:00-04:00,SPY,buy,POV,45936.4,712.1300048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,32712688.75629883,data/processed/SPY_5d_5m.csv
2026-04-28 10:10:00-04:00,SPY,buy,POV,31072.800000000003,711.6400146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,22112647.847167972,data/processed/SPY_5d_5m.csv
2026-04-28 10:15:00-04:00,SPY,buy,POV,28040.7,711.3599853515625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,19947031.94124756,data/processed/SPY_5d_5m.csv
2026-04-28 10:20:00-04:00,SPY,buy,POV,26713.0,711.3900146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,19003361.46130371,data/processed/SPY_5d_5m.csv
2026-04-28 10:25:00-04:00,SPY,buy,POV,41706.700000000004,711.25,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,29663890.375000004,data/processed/SPY_5d_5m.csv
2026-04-28 10:30:00-04:00,SPY,buy,POV,34985.200000000004,710.89501953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,24870804.43730469,data/processed/SPY_5d_5m.csv
2026-04-28 10:35:00-04:00,SPY,buy,POV,92884.90000000001,710.0889892578125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,65956544.75831299,data/processed/SPY_5d_5m.csv
2026-04-28 10:40:00-04:00,SPY,buy,POV,53306.4,710.4600219726562,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,37872066.115283206,data/processed/SPY_5d_5m.csv
2026-04-28 10:45:00-04:00,SPY,buy,POV,54930.600000000006,710.0900268554688,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,39005671.22918702,data/processed/SPY_5d_5m.csv
2026-04-28 10:50:00-04:00,SPY,buy,POV,59582.9,709.6500244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,42283006.439660646,data/processed/SPY_5d_5m.csv
2026-04-28 10:55:00-04:00,SPY,buy,POV,58197.4,710.52001953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,41350417.78466797,data/processed/SPY_5d_5m.csv
2026-04-28 11:00:00-04:00,SPY,buy,POV,37801.200000000004,710.60498046875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,26861720.987695314,data/processed/SPY_5d_5m.csv
2026-04-28 11:05:00-04:00,SPY,buy,POV,28182.0,710.094970703125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,20011896.46435547,data/processed/SPY_5d_5m.csv
2026-04-28 11:10:00-04:00,SPY,buy,POV,19218.0,710.6900024414062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,13658040.466918945,data/processed/SPY_5d_5m.csv
2026-04-28 11:15:00-04:00,SPY,buy,POV,22718.4,710.6400146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,16144604.108789064,data/processed/SPY_5d_5m.csv
2026-04-28 11:20:00-04:00,SPY,buy,POV,26719.9,710.25,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,18977808.975,data/processed/SPY_5d_5m.csv
2026-04-28 11:25:00-04:00,SPY,buy,POV,23671.300000000003,709.9000244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,16804256.4479126,data/processed/SPY_5d_5m.csv
2026-04-28 11:30:00-04:00,SPY,buy,POV,37964.735999999895,709.6900024414062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,26943193.58452727,data/processed/SPY_5d_5m.csv
2026-04-28 10:00:00-04:00,SPY,buy,Adaptive,11426.261731343284,711.4451293945312,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8129158.255951303,data/processed/SPY_5d_5m.csv
2026-04-28 10:05:00-04:00,SPY,buy,Adaptive,8569.696298507462,712.1300048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6102737.86690034,data/processed/SPY_5d_5m.csv
2026-04-28 10:10:00-04:00,SPY,buy,Adaptive,11513.008178758333,711.6400146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8193117.308979161,data/processed/SPY_5d_5m.csv
2026-04-28 10:15:00-04:00,SPY,buy,Adaptive,11511.03731758174,711.3599853515625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8188491.337616236,data/processed/SPY_5d_5m.csv
2026-04-28 10:20:00-04:00,SPY,buy,Adaptive,11509.106222456443,711.3900146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8187463.244183712,data/processed/SPY_5d_5m.csv
2026-04-28 10:25:00-04:00,SPY,buy,Adaptive,11507.214133807158,711.25,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8184506.052670341,data/processed/SPY_5d_5m.csv
2026-04-28 10:30:00-04:00,SPY,buy,Adaptive,8629.020229568323,710.89501953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6134327.504634525,data/processed/SPY_5d_5m.csv
2026-04-28 10:35:00-04:00,SPY,buy,Adaptive,8696.174568988385,710.0889892578125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6175057.810102455,data/processed/SPY_5d_5m.csv
2026-04-28 10:40:00-04:00,SPY,buy,Adaptive,8763.180328773082,710.4600219726562,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6225889.288930473,data/processed/SPY_5d_5m.csv
2026-04-28 10:45:00-04:00,SPY,buy,Adaptive,8830.053764046626,710.0900268554688,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6270133.114447102,data/processed/SPY_5d_5m.csv
2026-04-28 10:50:00-04:00,SPY,buy,Adaptive,8896.812268740667,709.6500244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6313623.043719145,data/processed/SPY_5d_5m.csv
2026-04-28 10:55:00-04:00,SPY,buy,Adaptive,7618.953286084125,710.52001953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5413418.837636174,data/processed/SPY_5d_5m.csv
2026-04-28 11:00:00-04:00,SPY,buy,Adaptive,10272.934491851693,710.60498046875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,7299998.413939021,data/processed/SPY_5d_5m.csv
2026-04-28 11:05:00-04:00,SPY,buy,Adaptive,6369.451934249651,710.094970703125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,4522915.784645968,data/processed/SPY_5d_5m.csv
2026-04-28 11:10:00-04:00,SPY,buy,Adaptive,8621.518039878141,710.6900024414062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6127226.676809624,data/processed/SPY_5d_5m.csv
2026-04-28 11:15:00-04:00,SPY,buy,Adaptive,8698.054715997398,710.6400146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6181185.730789302,data/processed/SPY_5d_5m.csv
2026-04-28 11:20:00-04:00,SPY,buy,Adaptive,7458.5709654521315,710.25,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5297450.028212377,data/processed/SPY_5d_5m.csv
2026-04-28 11:25:00-04:00,SPY,buy,Adaptive,7552.762370557797,709.9000244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5361706.191252593,data/processed/SPY_5d_5m.csv
2026-04-28 11:30:00-04:00,SPY,buy,Adaptive,7647.761953449826,709.6900024414062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5427540.199415101,data/processed/SPY_5d_5m.csv
2026-04-28 11:35:00-04:00,SPY,buy,Adaptive,9110.139692491966,709.8900146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6467197.199752434,data/processed/SPY_5d_5m.csv
2026-04-28 11:40:00-04:00,SPY,buy,Adaptive,9186.907688377336,709.8099975585938,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6520958.923858143,data/processed/SPY_5d_5m.csv
2026-04-28 11:45:00-04:00,SPY,buy,Adaptive,9264.059048974366,709.5698852539062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6573497.316366153,data/processed/SPY_5d_5m.csv
2026-04-28 11:50:00-04:00,SPY,buy,Adaptive,9341.641100208453,709.8499755859375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6631163.706915561,data/processed/SPY_5d_5m.csv
2026-04-28 11:55:00-04:00,SPY,buy,Adaptive,9419.705087125247,709.97998046875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6687802.033778568,data/processed/SPY_5d_5m.csv
2026-04-28 12:00:00-04:00,SPY,buy,Adaptive,18996.613131593927,710.159912109375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,13490633.111908542,data/processed/SPY_5d_5m.csv
2026-04-28 12:05:00-04:00,SPY,buy,Adaptive,18597.7496415731,710.2899780273438,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,13209795.184270997,data/processed/SPY_5d_5m.csv
2026-04-28 12:10:00-04:00,SPY,buy,Adaptive,21858.714770319053,710.4299926757812,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,15529086.574179756,data/processed/SPY_5d_5m.csv
2026-04-28 12:15:00-04:00,SPY,buy,Adaptive,11847.1,710.3350219726562,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8415410.038812255,data/processed/SPY_5d_5m.csv
2026-04-28 12:20:00-04:00,SPY,buy,Adaptive,12950.0,710.5,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9200975.0,data/processed/SPY_5d_5m.csv
2026-04-28 12:25:00-04:00,SPY,buy,Adaptive,12169.400000000001,710.3200073242188,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,8644168.297131348,data/processed/SPY_5d_5m.csv
2026-04-28 12:30:00-04:00,SPY,buy,Adaptive,8777.220274089275,709.8201293945312,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6230247.630678353,data/processed/SPY_5d_5m.csv
2026-04-28 12:35:00-04:00,SPY,buy,Adaptive,8874.17879598837,709.7098999023438,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6298092.545016407,data/processed/SPY_5d_5m.csv
2026-04-28 12:40:00-04:00,SPY,buy,Adaptive,8972.352694040172,709.530029296875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6366153.669864219,data/processed/SPY_5d_5m.csv
2026-04-28 12:45:00-04:00,SPY,buy,Adaptive,9071.858744618743,709.739990234375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6438660.936813336,data/processed/SPY_5d_5m.csv
2026-04-28 12:50:00-04:00,SPY,buy,Adaptive,13759.239624267142,710.2598266601562,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9772635.150507534,data/processed/SPY_5d_5m.csv
2026-04-28 12:55:00-04:00,SPY,buy,Adaptive,9117.738287998776,710.1799926757812,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6475235.310590661,data/processed/SPY_5d_5m.csv
2026-04-28 13:00:00-04:00,SPY,buy,Adaptive,6917.622075287608,709.6599731445312,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,4909159.49617262,data/processed/SPY_5d_5m.csv
2026-04-28 13:05:00-04:00,SPY,buy,Adaptive,9414.620784896477,709.8800048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6683251.048752139,data/processed/SPY_5d_5m.csv
2026-04-28 13:10:00-04:00,SPY,buy,Adaptive,17768.3,709.989990234375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,12615315.143481445,data/processed/SPY_5d_5m.csv
2026-04-28 13:15:00-04:00,SPY,buy,Adaptive,9321.265422109615,709.6500244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6614836.234370044,data/processed/SPY_5d_5m.csv
2026-04-28 13:20:00-04:00,SPY,buy,Adaptive,9438.151158061355,709.89501953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6700096.500690855,data/processed/SPY_5d_5m.csv
2026-04-28 13:25:00-04:00,SPY,buy,Adaptive,19115.897705464875,710.1199951171875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,13574581.185265373,data/processed/SPY_5d_5m.csv
2026-04-28 13:30:00-04:00,SPY,buy,Adaptive,18574.844780311207,710.4550170898438,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,13196591.665837193,data/processed/SPY_5d_5m.csv
2026-04-28 13:35:00-04:00,SPY,buy,Adaptive,18056.041888383934,710.5999755859375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,12830622.925064288,data/processed/SPY_5d_5m.csv
2026-04-28 13:40:00-04:00,SPY,buy,Adaptive,21068.622941036145,710.72998046875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,14974101.971386077,data/processed/SPY_5d_5m.csv
2026-04-28 13:45:00-04:00,SPY,buy,Adaptive,20127.490793624995,710.719970703125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,14305009.667172574,data/processed/SPY_5d_5m.csv
2026-04-28 13:50:00-04:00,SPY,buy,Adaptive,13263.6,710.8499755859375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9428429.736181641,data/processed/SPY_5d_5m.csv
2026-04-28 13:55:00-04:00,SPY,buy,Adaptive,15896.082094834595,711.030029296875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11302591.717595773,data/processed/SPY_5d_5m.csv
2026-04-28 14:00:00-04:00,SPY,buy,Adaptive,15561.427734943341,710.8800048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11062307.824200056,data/processed/SPY_5d_5m.csv
2026-04-28 14:05:00-04:00,SPY,buy,Adaptive,18258.741875666856,710.989990234375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,12981782.707872352,data/processed/SPY_5d_5m.csv
2026-04-28 14:10:00-04:00,SPY,buy,Adaptive,17528.39220064018,711.030029296875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,12463213.219948303,data/processed/SPY_5d_5m.csv
2026-04-28 14:15:00-04:00,SPY,buy,Adaptive,16783.435532112973,711.4000244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11939736.447297012,data/processed/SPY_5d_5m.csv
2026-04-28 14:20:00-04:00,SPY,buy,Adaptive,16022.586454657183,711.385009765625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11398227.821516871,data/processed/SPY_5d_5m.csv
2026-04-28 14:25:00-04:00,SPY,buy,Adaptive,15244.346541145265,711.3499755859375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10844065.539867256,data/processed/SPY_5d_5m.csv
2026-04-28 14:30:00-04:00,SPY,buy,Adaptive,6019.5624803496685,711.0700073242188,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,4280330.336990831,data/processed/SPY_5d_5m.csv
2026-04-28 14:35:00-04:00,SPY,buy,Adaptive,7404.061850830093,711.0650024414062,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5264769.258036823,data/processed/SPY_5d_5m.csv
2026-04-28 14:40:00-04:00,SPY,buy,Adaptive,7511.7572959330755,711.4000244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5343864.323719302,data/processed/SPY_5d_5m.csv
2026-04-28 14:45:00-04:00,SPY,buy,Adaptive,7631.945412668006,711.3800048828125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5429213.364929125,data/processed/SPY_5d_5m.csv
2026-04-28 14:50:00-04:00,SPY,buy,Adaptive,15535.248884453096,711.5700073242188,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,11054417.162493851,data/processed/SPY_5d_5m.csv
2026-04-28 14:55:00-04:00,SPY,buy,Adaptive,7107.376364637292,711.52001953125,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5057040.569782671,data/processed/SPY_5d_5m.csv
2026-04-28 15:00:00-04:00,SPY,buy,Adaptive,14539.661363086576,711.6199951171875,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,10346713.74820523,data/processed/SPY_5d_5m.csv
2026-04-28 15:05:00-04:00,SPY,buy,Adaptive,12891.833075270095,711.9251708984375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,9178020.465305792,data/processed/SPY_5d_5m.csv
2026-04-28 15:10:00-04:00,SPY,buy,Adaptive,11138.543777033363,711.9199829101562,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,7929751.895389619,data/processed/SPY_5d_5m.csv
2026-04-28 15:15:00-04:00,SPY,buy,Adaptive,9244.991334937693,711.6400146484375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,6579105.769019738,data/processed/SPY_5d_5m.csv
2026-04-28 15:20:00-04:00,SPY,buy,Adaptive,7149.45996568515,711.6500244140625,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,5087913.359127199,data/processed/SPY_5d_5m.csv
2026-04-28 15:25:00-04:00,SPY,buy,Adaptive,2359.3217886760995,711.5900268554688,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,1678869.8549647182,data/processed/SPY_5d_5m.csv
2026-04-28 15:30:00-04:00,SPY,buy,Adaptive,3258.11104150509,711.239990234375,SPY_2026-04-28_buy_0100bp_1000_1530,2026-04-28,765559.536,10:00:00,15:30:00,0.1,2317298.8653425896,data/processed/SPY_5d_5m.csv
